Cohort ID	Likelihood Weights	Mortality Prob
631	3.926862185117254e-67	0.19632129424830175
632	1.0258547908895953e-129	0.23906168799998995
633	3.631795006745149e-23	0.1351122780523094
634	9.679280243350316e-79	0.20643636336628107
635	0.0056467695893049384	0.061228207932383066
636	4.974703824029591e-86	0.21705432049799317
637	0.0002283634762901747	0.08845000336442954
638	1.3626267033374803e-24	0.12901937377799466
639	1.2558044658498327e-10	0.1100162091850713
640	0.016969717011319576	0.06602072876120986
641	1.0113992654050721e-101	0.2309262005872486
642	1.3229025446859601e-17	0.12403083551074766
643	2.657134697890824e-40	0.1561394876952279
644	2.9106979906881624e-28	0.14882325317926504
645	0.003105198324126852	0.07643222838858764
646	0.0013726785271249323	0.09129081177788662
647	0.011937485607515888	0.06523776180646423
648	5.40947310630106e-32	0.15158433998905751
649	6.91240352825572e-10	0.10230991036659742
650	2.0954307794260748e-21	0.12141232177655839
651	0.01659202458075509	0.07161306573944737
652	7.467889912086137e-91	0.20751036793050143
653	0.01480554772568345	0.07131677535776022
654	1.5760166337501339e-115	0.24714176474263755
655	5.6703447251010454e-05	0.08543223288768348
656	3.767475541538393e-50	0.16448102248692986
657	0.007089626975533352	0.05896906691781763
658	3.0907466024425822e-83	0.20742325793116684
659	2.8770582467543863e-05	0.08792118956365931
660	2.5833611000872577e-37	0.15558079568162533
661	6.608534806855984e-70	0.19801550863181433
662	0.002827717389296403	0.0799862969834512
663	6.03595996242463e-48	0.16021743483739437
664	2.899659700384558e-07	0.09332344166575589
665	1.351220240747798e-73	0.20183920986342896
666	1.3894280410698607e-65	0.19458303871124277
667	7.209168861094495e-08	0.08530980685541661
668	2.418531661263763e-92	0.22239331153341468
669	0.0007961458515641918	0.053955019903268855
670	7.474691919292467e-94	0.22204739948462304
671	3.8441546467560944e-41	0.16178076223218768
672	2.2880094841592478e-23	0.13064409442116987
673	1.351220240747798e-73	0.2017493862044673
674	1.351220240747798e-73	0.193385800338494
675	1.0297483884835068e-106	0.24746523496168532
676	1.2558044658498327e-10	0.10561700972259656
677	2.5319123365406147e-06	0.05075873448186852
678	2.888278409440077e-102	0.23678052166297758
679	1.0113992654050721e-101	0.22157942090757876
680	7.275271893439224e-78	0.19577017550385117
681	1.4008404502259689e-37	0.1533377565843077
682	1.4573325381434723e-62	0.1913912490497522
683	6.453962488104753e-68	0.20610591137534856
684	2.8653526351731136e-16	0.12497518870737188
685	2.0503502237843613e-88	0.20406450506599155
686	6.135725318560934e-72	0.20012486383503508
687	4.2586953504345905e-55	0.17264224230885195
688	2.2531450908426464e-22	0.13037318479356746
689	1.595002507470356e-67	0.1894616038528682
690	2.0212435807577274e-05	0.050622571565038424
691	2.37804628540014e-72	0.20497932934491958
692	3.784383992550152e-106	0.2292833204913694
693	7.209168861094495e-08	0.09786314148750093
694	0.01687058831728037	0.07415343686184594
695	7.018199717694283e-07	0.09405679755874552
696	8.755409371694362e-16	0.11041934625801966
697	7.62971486720466e-93	0.22660570171276684
698	9.510514883501716e-40	0.1586332860476189
699	2.1102159561327215e-11	0.10734232992128612
700	0.000456767664583613	0.07767093795858931
701	1.736034864903986e-13	0.10802889262090834
702	9.14855531792481e-52	0.17277421794825054
703	3.386722148430365e-13	0.11482770597948933
704	3.1436298848538825e-35	0.1414720363381997
705	7.461866218820832e-26	0.13882342140332288
706	1.674930755209859e-86	0.21562707214630245
707	5.642208030754219e-24	0.13526963084724614
708	1.2007084298753702e-18	0.11913976423510048
709	4.632824259139085e-64	0.18499432096182106
710	2.0160030036297544e-06	0.09429641114670576
711	2.9106979906881624e-28	0.14344916478531078
712	1.7331184826829572e-12	0.11295313746480329
713	4.308781737215037e-52	0.17537112043256692
714	2.045438966025885e-96	0.22547209493896253
715	8.48063421915817e-31	0.1395378000291257
716	1.0705608367819715e-83	0.20689148375838462
717	3.535636222844656e-22	0.14139314011231008
718	9.523069852267851e-54	0.18124586634342627
719	0.00645955844678023	0.07636819500550043
720	1.4596618332805364e-30	0.13659630139352963
721	6.7303684286017105e-96	0.23186239773098732
722	1.3099210500263113e-44	0.17109580020618692
723	3.690934305575289e-84	0.20335491744742046
724	5.033863618628114e-40	0.15094012161917886
725	3.1436298848538825e-35	0.1496111249656015
726	7.164709379256302e-90	0.21857996803857
727	0.012464776475162385	0.06356138686819075
728	2.5054961550766016e-47	0.16465445430993692
729	4.1936738740420456e-100	0.23855251508658987
730	1.2315931556984653e-47	0.15357200963446438
731	3.0273102707510772e-06	0.0888931619055769
732	1.6514182817682928e-98	0.21958787848869527
733	9.970485094140317e-09	0.10032782847117057
734	9.631354032122436e-67	0.19014520729650758
735	3.8441546467560944e-41	0.15805218807937998
736	2.314075035231902e-103	0.23976725765604395
737	4.0857738211051244e-51	0.1748673404805352
738	2.202475812450834e-89	0.2175955924095459
739	3.033744742634431e-07	0.05158657523890462
740	3.661071578282867e-110	0.24786801123332763
741	0.014397450265438117	0.0655429140664773
742	1.9659425297392974e-16	0.11442590272295393
743	1.614010868128623e-112	0.2392304790913531
744	2.00541987826729e-08	0.05178782047424901
745	1.266561933188418e-84	0.2145460010843871
746	2.045438966025885e-96	0.22224232767335889
747	1.3595593018129393e-27	0.1379661628417145
748	2.899659700384558e-07	0.10114903876118625
749	2.540653039882069e-82	0.21053790392665972
750	7.461866218820832e-26	0.14557240088644424
751	0.00645955844678023	0.07686772173113923
752	1.0113992654050721e-101	0.23556979856500215
753	2.0147656118676095e-122	0.22919399340132968
754	1.6387228049754e-31	0.14830903000338708
755	2.540653039882069e-82	0.22134049930355842
756	5.223197756934723e-25	0.13371560515281972
757	3.926862185117254e-67	0.18669298003326024
758	2.319397991669003e-19	0.12959812788158448
759	7.575980004729282e-38	0.15114840349016206
760	0.0001974211203773721	0.08791034056678547
761	1.2928631836753089e-118	0.24299778482218276
762	6.1533080286088e-12	0.10884313764885095
763	0.008387547659952402	0.07069191122328028
764	0.0034016422094333655	0.07886308004580962
765	2.0212435807577274e-05	0.0528184588384886
766	7.99972269358269e-62	0.19318913989247893
767	1.0016513889638533e-43	0.16289966404817482
768	1.6253310844210186e-80	0.20891567023695046
769	5.662326289136557e-35	0.1514159846568273
770	1.9816547972579543e-77	0.20836420790083077
771	1.1031311035661424e-63	0.1891528428543679
772	2.202475812450834e-89	0.20556969537183506
773	2.2531450908426464e-22	0.13129657379541726
774	4.0857738211051244e-51	0.17955412663749626
775	0.004780687790369966	0.08595885953859489
776	3.143960169024904e-14	0.1143639926775808
777	2.4144870701331945e-05	0.0845209240239585
778	4.322756316305936e-20	0.1317274450026525
779	3.628706340357912e-07	0.09828374959311977
780	5.223197756934723e-25	0.1313843988258716
781	2.265809460082654e-117	0.24504446848746242
782	4.714926009724574e-13	0.11406386516440625
783	1.5760166337501339e-115	0.24649818899497905
784	9.467980845544968e-53	0.17726122517119675
785	2.1931968458750697e-24	0.1250182036787822
786	5.1524239945839465e-74	0.22149689981671933
787	7.99972269358269e-62	0.17391734787371477
788	1.1994855659148843e-09	0.10040661602616788
789	1.9816547972579543e-77	0.20857113559537754
790	2.1931968458750697e-24	0.1365877017468326
791	8.917747887444286e-18	0.1215022334660883
792	1.3229025446859601e-17	0.11605538730501619
793	2.3533926697518748e-66	0.18947377512262792
794	1.555729351447419e-11	0.10373002478124532
795	1.9816547972579543e-77	0.21165560274107603
796	1.1444586347061789e-11	0.10905775887996956
797	7.575980004729282e-38	0.15882427671707144
798	8.716280828700604e-37	0.14758429836104048
799	7.474691919292467e-94	0.22107128251907399
800	7.474691919292467e-94	0.22767728687907718
801	5.6703447251010454e-05	0.08687688847355335
802	8.594263928162356e-51	0.16706969178765022
803	7.169297474180496e-95	0.22964100920342745
804	5.223197756934723e-25	0.13922344380688595
805	4.881630777856382e-99	0.2343736610967631
806	2.1282103985991503e-08	0.10579817809139419
807	8.351660502435624e-46	0.17176623483875914
808	9.523069852267851e-54	0.18649074195336307
809	5.949126769556153e-09	0.09564114667009682
810	3.767962100072973e-05	0.052753502511543364
811	6.214925340136567e-27	0.13334479247413922
812	1.0987648506876802e-125	0.23769637837134683
813	2.62304088395856e-15	0.11860562196608132
814	1.451404053546617e-76	0.20594885909652
815	0.007397608080546584	0.08494726256548149
816	3.2509118045392813e-21	0.11839056726049049
817	0.003105198324126852	0.07891954416761936
818	6.186945254038085e-63	0.1933541628292752
819	2.612721420062779e-70	0.18986152473936285
820	2.3533926697518748e-66	0.1876994635897838
821	9.970485094140317e-09	0.10067920689725994
822	3.232112221762328e-58	0.1884720243246818
823	1.6396902158572176e-06	0.09545950818318992
824	2.1931968458750697e-24	0.13492982318626795
825	4.322756316305936e-20	0.12438442433353745
826	2.9751799414485617e-10	0.12106158232402445
827	0.01589132025376397	0.06153096144825128
828	3.232112221762328e-58	0.17632932537318796
829	6.608534806855984e-70	0.1914633205363399
830	2.9493494759816227e-48	0.17271773890056713
831	1.632710183224692e-57	0.17966255123262492
832	0.003105198324126852	0.08398814284345155
833	0.0006732673425750557	0.07988935978777251
834	8.716280828700604e-37	0.15283500870517658
835	2.202475812450834e-89	0.2250665452709078
836	0.0023279723753403814	0.08679068830944442
837	2.1981899762902293e-38	0.142567823741652
838	5.535459688790865e-22	0.1357864668059806
839	1.0328927090006965e-33	0.14945783718390326
840	0.0012262416639396432	0.08230215409720239
841	1.95811951820296e-17	0.11848812822696211
842	5.23037093320676e-10	0.10237608082070404
843	1.6514182817682928e-98	0.21890538864589582
844	7.275271893439224e-78	0.21006644915528033
845	1.4381109965726962e-23	0.13532783165362872
846	4.0857738211051244e-51	0.1714030921578078
847	0.0023279723753403814	0.079093122053244
848	3.241268148893969e-33	0.15192265884351175
849	1.2865570736985154e-08	0.10938941715738092
850	2.318989062110873e-90	0.22193019071384024
851	6.186945254038085e-63	0.18431967618127798
852	9.305954088643828e-55	0.17669480252448422
853	0.009936827928188532	0.07495026001383585
854	2.8415646488630335e-31	0.14411757589977714
855	7.482770367951281e-108	0.24731455591737633
856	2.265809460082654e-117	0.239659834814533
857	4.2586953504345905e-55	0.17901712805208875
858	0.0015329495545846551	0.08034497420639473
859	3.232112221762328e-58	0.177825369743981
860	1.0448728984318272e-41	0.1631324225087855
861	5.40947310630106e-32	0.1437331675322504
862	3.7537045209867175e-27	0.13560749389365404
863	2.657134697890824e-40	0.169853951131606
864	5.786093135232154e-81	0.21999397770319312
865	2.37804628540014e-72	0.2002242080743875
866	2.0069394889089855e-41	0.16587210805944663
867	3.661071578282867e-110	0.23494083630720564
868	0.012464776475162385	0.06294799668830978
869	2.271711422297811e-124	0.2482693017463618
870	0.016773634906915393	0.06059890853359791
871	4.057410611536044e-05	0.08989910922771227
872	8.446247277429599e-25	0.13455053232891218
873	0.012021150630301666	0.07150177523703355
874	1.4573325381434723e-62	0.17473408219954037
875	0.0006922528199881349	0.05959851280977346
876	2.8561348933236023e-11	0.10692477620138843
877	0.005202435456129781	0.06220733622393422
878	1.4307770094108547e-58	0.19070386622101626
879	2.3533926697518748e-66	0.1836912335178964
880	9.193691338954329e-17	0.12571611865012045
881	3.489873835024706e-08	0.08763885200596425
882	3.690934305575289e-84	0.19940096580598904
883	8.82187608981345e-14	0.11807585815309346
884	4.03582931211278e-71	0.20906023348112857
885	5.40947310630106e-32	0.14758018783592408
886	1.3987390139707898e-40	0.15513388887019589
887	2.0212435807577274e-05	0.05569816989831344
888	9.523069852267851e-54	0.17884640397580637
889	5.9981903898044556e-18	0.12013130048643349
890	2.697562919792481e-09	0.09584100545841315
891	7.461866218820832e-26	0.1367766752423401
892	1.4325734686215915e-22	0.12649349145418354
893	9.426971451607439e-32	0.14395780801727204
894	3.661071578282867e-110	0.24589667083596128
895	2.0954307794260748e-21	0.1228756140736461
896	4.03582931211278e-71	0.2048820266672079
897	1.6692833488155564e-45	0.16055351930997852
898	2.7845821324224715e-107	0.2278262178214966
899	3.510313728900305e-19	0.1209905702299144
900	2.697562919792481e-09	0.09910373603730149
901	3.661071578282867e-110	0.23220384793139365
902	0.0015236581766824506	0.058706852751553074
903	1.2284302679264102e-139	0.2401506856122005
904	2.588088766869272e-44	0.16128138313418505
905	1.4325734686215915e-22	0.1252726433374175
906	5.431861389348645e-118	0.2490104644678222
907	0.008662483370522323	0.06167252922952633
908	7.333453813699083e-30	0.15334127195352243
909	0.000912557544052429	0.05621941509110957
910	6.310106400796352e-39	0.1642351478372467
911	0.000456767664583613	0.08609370179902312
912	2.775266397204902e-59	0.1761918400679061
913	1.2928631836753089e-118	0.2461847351501163
914	6.491777935463904e-104	0.22498051024247617
915	3.521824831650529e-24	0.14036724988417415
916	5.309776335914129e-60	0.19169217401034344
917	4.325832666219395e-85	0.20549375000063785
918	1.7919463611203104e-39	0.14896861683651275
919	3.1436298848538825e-35	0.155706698035513
920	0.005584630572773081	0.08015687967443852
921	4.025520413725043e-18	0.12387998512238126
922	0.009414738387195955	0.07844425061455734
923	2.37804628540014e-72	0.19537875066891253
924	5.662326289136557e-35	0.14540259888045265
925	2.7807897288270756e-26	0.1397757673413531
926	2.0503502237843613e-88	0.2271995942330703
927	1.962132985045441e-43	0.15552375446231229
928	1.2180089631557146e-25	0.131818166383372
929	7.209168861094495e-08	0.10377840444252917
930	0.008662483370522323	0.064402407033954
931	1.0291970502793031e-28	0.13362722674506317
932	9.875101126245938e-05	0.05515069648131668
933	1.2007084298753702e-18	0.10823078811048562
934	2.5833611000872577e-37	0.1507019019696793
935	1.2928631836753089e-118	0.24318661300394445
936	0.013019982491501275	0.07187658283871692
937	1.5767654287297905e-71	0.1846082108433244
938	6.310106400796352e-39	0.14998647421984002
939	7.234331153982147e-82	0.2054196458551566
940	0.004406916742639576	0.07872139957484187
941	0.0019303855213669992	0.06664052728717512
942	3.2509118045392813e-21	0.12984372107049075
943	9.179546741831638e-73	0.20939245039598003
944	4.802003410986017e-05	0.08833514778197803
945	5.3744947789891215e-77	0.20355543842945484
946	1.6777497923803962e-10	0.10805959941237364
947	1.1565996921806792e-07	0.09337829752235907
948	0.00016850635950473782	0.05334311781540129
949	2.0954307794260748e-21	0.12973181198447575
950	9.018273495390065e-24	0.12621629825869046
951	1.4307770094108547e-58	0.18186898723907297
952	0.003993738885547434	0.06418368009407745
953	0.0008618243270585595	0.08052079740845437
954	2.4970334680495858e-05	0.053315176580186835
955	0.012526745537979077	0.07275927128948137
956	2.3533926697518748e-66	0.18035785520201808
957	1.3595593018129393e-27	0.13053137043498386
958	8.82187608981345e-14	0.11420526283346318
959	2.0229784281553274e-52	0.1615823988487545
960	1.5760166337501339e-115	0.24869209261997
961	7.62971486720466e-93	0.21689730280360592
962	1.0019213770952883e-60	0.1899246364799168
963	2.3926680372752866e-91	0.2336517178264116
964	0.0010424990369242593	0.057945741336616965
965	0.016617395498032168	0.06406668832310505
966	1.006868490343352e-32	0.14480125799761093
967	1.8411836153394203e-20	0.11983348259141546
968	1.0113992654050721e-101	0.23745041242568982
969	8.351660502435624e-46	0.1479129922290337
970	3.8441546467560944e-41	0.15792982201867012
971	1.218661715674816e-100	0.22905207314624415
972	1.2498670161565755e-29	0.1393270091647381
973	7.234331153982147e-82	0.22540687785407038
974	2.236613690978094e-10	0.10071634987432568
975	2.1102159561327215e-11	0.10476194083162171
976	6.0468632219178045e-16	0.11567227801751803
977	4.0863178900002043e-38	0.1595128540961907
978	1.4079157537481072e-05	0.09402573480539625
979	4.329524736621692e-61	0.18428583421625466
980	0.002827717389296403	0.07855865656060008
981	0.012977835240076709	0.06882005489992789
982	1.8583926404769108e-97	0.22403834924107552
983	1.5749393472265093e-09	0.0973737407113997
984	2.2880094841592478e-23	0.12720080220451913
985	5.808545850648391e-34	0.16430841854506645
986	1.7407791385329845e-35	0.15516039399029402
987	0.0043752519561840696	0.06520477588842138
988	4.1936738740420456e-100	0.2248251871196057
989	6.182412321800254e-97	0.24022712368373844
990	1.8713515209814426e-87	0.21250146083493437
991	1.2388876753803557e-13	0.10676036698937486
992	2.0069394889089855e-41	0.15556935922359189
993	2.62304088395856e-15	0.1178833448035219
994	1.0277373998892253e-46	0.16093346215753335
995	7.166337929906147e-120	0.24488069378260052
996	2.8653526351731136e-16	0.11234058354379628
997	2.9493494759816227e-48	0.18375932118457394
998	2.4273973180151205e-13	0.11519344146179718
999	2.540653039882069e-82	0.20489545320301594
